action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,13905698,[],CHEMBL3119942,Modulation of human Nav1.5 in open-inactivated state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)n1cc(-c2ccc(NC(=O)[C@H]3CCCN3)cc2)nc1N,,,CHEMBL3112572,Eur J Med Chem,2014,"{'bei': '12.65', 'le': '0.24', 'lle': '2.09', 'sei': '4.22'}",CHEMBL3113257,,CHEMBL3113257,4.7,0,http://www.openphacts.org/units/Nanomolar,1963906,=,1,1,=,,IC50,nM,,20000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,20
,,13905710,[],CHEMBL3119942,Modulation of human Nav1.5 in open-inactivated state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology,B,,,BAO_0000190,BAO_0000357,single protein format,Cl.Nc1nc(-c2cccc(NC(=O)c3ccc[nH]3)c2)c[nH]1,,,CHEMBL3112572,Eur J Med Chem,2014,,CHEMBL3113245,,CHEMBL3139648,,0,http://www.openphacts.org/units/Nanomolar,1963894,>,1,1,>,,IC50,nM,,30000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,30
,,13905712,[],CHEMBL3119942,Modulation of human Nav1.5 in open-inactivated state assessed as inhibition of inward current after 4 mins by whole-cell electrophysiology,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)OC(=O)n1cc(-c2cccc(NC(=O)c3ccc[nH]3)c2)nc1N,,,CHEMBL3112572,Eur J Med Chem,2014,,CHEMBL3113263,,CHEMBL3113263,,0,http://www.openphacts.org/units/Nanomolar,1963912,>,1,1,>,,IC50,nM,,30000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,30
,,14589795,[],CHEMBL3242069,Inhibition of human Nav1.5 assessed as tonic block by patch-clamp electrophysiology/cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1noc(-c2c3ccccc3nn2CCn2ccnc2)n1)c1cccc(OC(F)(F)F)c1,,,CHEMBL3232919,J Med Chem,2014,"{'bei': '8.93', 'le': '0.17', 'lle': '0.63', 'sei': '3.94'}",CHEMBL3236329,,CHEMBL3236329,4.44,0,http://www.openphacts.org/units/Nanomolar,2085393,=,1,1,=,,IC50,nM,,36000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,36
,,14589799,[],CHEMBL3242071,Inhibition of human Nav1.5 assessed as inactivated-state block by patch-clamp electrophysiology/cell based assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C(NCc1noc(-c2c3ccccc3nn2CCn2ccnc2)n1)c1cccc(OC(F)(F)F)c1,,,CHEMBL3232919,J Med Chem,2014,"{'bei': '12.13', 'le': '0.23', 'lle': '2.23', 'sei': '5.35'}",CHEMBL3236329,,CHEMBL3236329,6.04,0,http://www.openphacts.org/units/Nanomolar,2085393,=,1,1,=,,IC50,nM,,920,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,0.92
,,15033464,[],CHEMBL3365839,Inhibition of Nav1.5 (unknown origin) by patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CCOC[C@@H](CC(C)C)NC(=O)[C@@H]1CNC[C@H](C(=O)N(c2ccc(C(C)C)cn2)C2CC2)[C@@H]1O,,,CHEMBL3352242,ACS Med Chem Lett,2014,,CHEMBL3318957,,CHEMBL3318957,,0,http://www.openphacts.org/units/Nanomolar,2253192,>,1,1,>,,IC50,nM,,30000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,30
,,15039358,[],CHEMBL3370463,Inhibition of human Nav1.5 channel expressed in HEK293 cells assessed as membrane potential after 60 mins by FLIPR assay,A,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccccc3Br)CC1)c1cccn1-2,,,CHEMBL3352793,Bioorg Med Chem Lett,2014,,CHEMBL3322768,,CHEMBL3322768,5.12,0,http://www.openphacts.org/units/Nanomolar,2259661,=,1,1,=,,IC50,nM,,7601,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,nM,UO_0000065,,7601
,,15039362,[],CHEMBL3370463,Inhibition of human Nav1.5 channel expressed in HEK293 cells assessed as membrane potential after 60 mins by FLIPR assay,A,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)NC1(CCN(C(=O)c3cccc(C#N)c3)CC1)c1cccn1-2,,,CHEMBL3352793,Bioorg Med Chem Lett,2014,,CHEMBL3322760,,CHEMBL3322760,5.01,0,http://www.openphacts.org/units/Nanomolar,2259665,=,1,1,=,,IC50,nM,,9716,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,nM,UO_0000065,,9716
,Not Determined,15071277,[],CHEMBL3390670,Inhibition of human Nav1.5 expressed in HEK cells assessed as reduction in sodium current at -60 mV holding potential by PatchXpress platform based whole cell patch clamp electrophysiological assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,,,CHEMBL3352194,Bioorg Med Chem Lett,2014,,CHEMBL3325525,,CHEMBL3325525,,0,,2270441,,1,0,,,IC50,,,,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,,,,
,,15071284,[],CHEMBL3390670,Inhibition of human Nav1.5 expressed in HEK cells assessed as reduction in sodium current at -60 mV holding potential by PatchXpress platform based whole cell patch clamp electrophysiological assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=C1C[C@@H](c2ccc(F)cc2)[C@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)CN1,,,CHEMBL3352194,Bioorg Med Chem Lett,2014,,CHEMBL3325531,,CHEMBL3325531,,0,http://www.openphacts.org/units/Nanomolar,2270448,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15071287,[],CHEMBL3390670,Inhibition of human Nav1.5 expressed in HEK cells assessed as reduction in sodium current at -60 mV holding potential by PatchXpress platform based whole cell patch clamp electrophysiological assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ncns1)c1cc(F)c(OC[C@@H]2CCCC[C@H]2c2ccc(Cl)cc2)cc1F,,,CHEMBL3352194,Bioorg Med Chem Lett,2014,"{'bei': '9.21', 'le': '0.20', 'lle': '-1.01', 'sei': '5.68'}",CHEMBL3325534,,CHEMBL3325534,4.61,0,http://www.openphacts.org/units/Nanomolar,2270451,=,1,1,=,,IC50,nM,,24700,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,24.7
,,15071290,[],CHEMBL3390670,Inhibition of human Nav1.5 expressed in HEK cells assessed as reduction in sodium current at -60 mV holding potential by PatchXpress platform based whole cell patch clamp electrophysiological assay,B,,,BAO_0000190,BAO_0000219,cell-based format,CN1CC[C@H](c2ccc(Cl)cc2)[C@@H](COc2cc(F)c(S(=O)(=O)Nc3ncns3)cc2F)C1,,,CHEMBL3352194,Bioorg Med Chem Lett,2014,,CHEMBL3325537,,CHEMBL3325537,,0,http://www.openphacts.org/units/Nanomolar,2270454,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,Not Determined,15071295,[],CHEMBL3390670,Inhibition of human Nav1.5 expressed in HEK cells assessed as reduction in sodium current at -60 mV holding potential by PatchXpress platform based whole cell patch clamp electrophysiological assay,B,,,BAO_0000190,BAO_0000219,cell-based format,Cc1nsc(NS(=O)(=O)c2cc(F)c(OC[C@@H]3CNCC[C@H]3c3ccc(Cl)cc3)cc2F)n1,,,CHEMBL3352194,Bioorg Med Chem Lett,2014,,CHEMBL3325541,,CHEMBL3325541,,0,,2270459,,1,0,,,IC50,,,,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,,,,
,,15071296,[],CHEMBL3390670,Inhibition of human Nav1.5 expressed in HEK cells assessed as reduction in sodium current at -60 mV holding potential by PatchXpress platform based whole cell patch clamp electrophysiological assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1nncs1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,,,CHEMBL3352194,Bioorg Med Chem Lett,2014,,CHEMBL3325542,,CHEMBL3325542,,0,http://www.openphacts.org/units/Nanomolar,2270460,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15071300,[],CHEMBL3390670,Inhibition of human Nav1.5 expressed in HEK cells assessed as reduction in sodium current at -60 mV holding potential by PatchXpress platform based whole cell patch clamp electrophysiological assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ccc(F)cn1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,,,CHEMBL3352194,Bioorg Med Chem Lett,2014,,CHEMBL3325546,,CHEMBL3325546,,0,http://www.openphacts.org/units/Nanomolar,2270464,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15071304,[],CHEMBL3390670,Inhibition of human Nav1.5 expressed in HEK cells assessed as reduction in sodium current at -60 mV holding potential by PatchXpress platform based whole cell patch clamp electrophysiological assay,B,,,BAO_0000190,BAO_0000219,cell-based format,O=S(=O)(Nc1ncc(F)cn1)c1cc(F)c(OC[C@@H]2CNCC[C@H]2c2ccc(Cl)cc2)cc1F,,,CHEMBL3352194,Bioorg Med Chem Lett,2014,,CHEMBL3325550,,CHEMBL3325550,,0,http://www.openphacts.org/units/Nanomolar,2270468,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15078040,[],CHEMBL3383387,Inhibition of NaV1.5 (unknown origin),B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(c2nc(C(F)(F)F)no2)CCN1c1ncc(OCc2ccc(CS(C)(=O)=O)cc2F)cn1,,,CHEMBL3351317,J Med Chem,2014,,CHEMBL3358006,,CHEMBL3358006,,0,http://www.openphacts.org/units/Nanomolar,2262361,>,1,1,>,,IC50,nM,,30000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,30
,,15078294,[],CHEMBL3387119,Inhibition of human Nav1.5 expressed in HEK293 cells after 60 mins by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(C(=O)N2CCC3(CC2)Nc2cc(OC(F)(F)F)ccc2-n2cccc23)cc1N(C)C,,,CHEMBL3351799,Bioorg Med Chem Lett,2014,"{'bei': '13.47', 'le': '0.26', 'lle': '1.73', 'sei': '11.43'}",CHEMBL3337583,,CHEMBL3337583,6.74,0,http://www.openphacts.org/units/Nanomolar,2264439,=,1,1,=,,IC50,nM,,181,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,nM,UO_0000065,,181
,,15078300,[],CHEMBL3387119,Inhibition of human Nav1.5 expressed in HEK293 cells after 60 mins by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)NC1(CN(C(=O)c3ccc4ncccc4c3)C1)c1cccn1-2,,,CHEMBL3351799,Bioorg Med Chem Lett,2014,"{'bei': '11.41', 'le': '0.21', 'lle': '0.71', 'sei': '7.62'}",CHEMBL3337590,,CHEMBL3337590,4.52,0,http://www.openphacts.org/units/Nanomolar,2264446,=,1,1,=,,IC50,nM,,30000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,nM,UO_0000065,,30000
,,15078312,[],CHEMBL3387119,Inhibition of human Nav1.5 expressed in HEK293 cells after 60 mins by FLIPR assay,B,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2c(c1)NC1(CCN(C(=O)c3ccc4c(ccn4C)c3)CC1)c1cccn1-2,,,CHEMBL3351799,Bioorg Med Chem Lett,2014,"{'bei': '13.56', 'le': '0.25', 'lle': '1.25', 'sei': '11.24'}",CHEMBL3337601,,CHEMBL3337601,5.78,0,http://www.openphacts.org/units/Nanomolar,2264457,=,1,1,=,,IC50,nM,,1653,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,nM,UO_0000065,,1653
,,15217057,[],CHEMBL3419343,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,CHEMBL3414527,J Med Chem,2015,,CHEMBL3417039,,CHEMBL3417039,,0,http://www.openphacts.org/units/Nanomolar,2293034,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15217059,[],CHEMBL3419343,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,CHEMBL3414527,J Med Chem,2015,,CHEMBL3417037,,CHEMBL3417037,,0,http://www.openphacts.org/units/Nanomolar,2293032,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15217070,[],CHEMBL3419343,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CCCC[C@@H]1NC(=O)[C@H](C)NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@@H](N)CC(=O)O)CSSC[C@@H]2NC(=O)[C@@H]3CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)N[C@H](C(=O)N[C@@H](Cc4ccccc4)C(N)=O)C(C)C)NC(=O)[C@H](Cc4c[nH]c5ccccc45)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC1=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCCCN)C(=O)N3)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC2=O,,,CHEMBL3414527,J Med Chem,2015,,CHEMBL3416938,,CHEMBL3416938,,0,http://www.openphacts.org/units/Nanomolar,2292909,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15217073,[],CHEMBL3419343,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,CHEMBL3414527,J Med Chem,2015,,CHEMBL3416935,,CHEMBL3416935,,0,http://www.openphacts.org/units/Nanomolar,2292906,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15217078,[],CHEMBL3419343,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccc(-c5ccccc5)cc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,CHEMBL3414527,J Med Chem,2015,"{'bei': '1.37', 'le': None, 'lle': None, 'sei': None}",CHEMBL3416930,,CHEMBL3416930,5.68,0,http://www.openphacts.org/units/Nanomolar,2292901,=,1,1,=,,IC50,nM,,2100,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,2.1
,,15217080,[],CHEMBL3419343,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C4CCCCC4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,CHEMBL3414527,J Med Chem,2015,,CHEMBL3416928,,CHEMBL3416928,,0,http://www.openphacts.org/units/Nanomolar,2292899,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15217088,[],CHEMBL3419343,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,CHEMBL3414527,J Med Chem,2015,,CHEMBL3416920,,CHEMBL3416920,,0,http://www.openphacts.org/units/Nanomolar,2292891,>,1,1,>,,IC50,nM,,10000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,10
,,15217095,[],CHEMBL3419343,Inhibition of human NaV1.5 at -140 mV holding potential by whole-cell patch clamp assay,B,,,BAO_0000190,BAO_0000019,assay format,CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](C(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H]4CCCN4C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCCN)C(=O)N2)NC(=O)[C@H](CSSC[C@@H](C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C(N)=O)C(C)C)NC(=O)[C@H](Cc2c[nH]c4ccccc24)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc2cnc[nH]2)NC(=O)[C@H]([C@@H](C)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC3=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@@H]2CCCN2C1=O,,,CHEMBL3414527,J Med Chem,2015,,CHEMBL3416913,,CHEMBL3416913,,1,http://www.openphacts.org/units/Nanomolar,2292884,>,1,1,>,,IC50,nM,,5000,CHEMBL1980,Homo sapiens,Sodium channel protein type V alpha subunit,9606,,,IC50,uM,UO_0000065,,5
